start,end,end_date,predicted_pattern,pred_return,pred_low,pred_high,target_level,support_level,resistance_level,prob_double_bottom,prob_double_top,prob_ascending_channel,prob_descending_channel,prob_high_tight_flag,prob_head_shoulders,prob_inverse_head_shoulders,prob_range,trend_slope,residual_std,pattern_range,n_maxima,n_minima,symmetry_score,drawdown,volatility_ratio,compression_ratio,breakout_strength,return_mean,return_std,pattern_entropy,metric_distance,decay_beta,volatility_spike,dominant_pattern_window,dominant_confidence_window,weighted_outlier_score,outlier_flag,current_price,pred_return_pct,pred_low_pct,pred_high_pct
5665,5697,2022-08-07,descending_channel,0.017075033858418465,-0.10746574401855469,-0.006419031880795956,96.54076035152109,84.71934994347977,94.31070367457377,0.004532184451818466,0.008641601540148258,0.19039714336395264,0.5494335293769836,0.0006598148611374199,0.0008205007761716843,0.0010631221812218428,0.24445217847824097,-0.18898333738742423,3.8243563709014023,15.356669118072922,3.0,3.0,0.8070324890533476,-0.13959338978155866,1.1991070307973488,2.0047874599413067,-0.5945300375958693,-0.0034216514496320295,0.01631380895490647,0.5158424320820894,0.770090672436953,0.6309573444801932,0.9308900075171719,descending_channel,0.33945744919685356,0.5020200128452627,1,94.91999816894533,1.7075033858418465,-10.746574401855469,-0.6419031880795956
5666,5698,2022-08-08,descending_channel,0.02383558452129364,0.03840646892786026,-0.025788001716136932,98.95371080623215,100.36198680636022,94.1575911206649,0.09451227635145187,0.1287250518798828,0.052045583724975586,0.2800561785697937,0.04952537268400192,0.05788793787360191,0.058548156172037125,0.27869942784309387,-0.2157452910526725,3.8578279378965123,15.356669118072922,3.0,4.0,0.8070324890533476,-0.13959338978155866,1.2556336467116715,2.0047874599413067,-0.4958757056485233,-0.00350844750286495,0.016259556688841305,0.881547829796672,0.7090807795013897,0.6309573444801932,0.8726093792219024,range,0.33510690598567056,0.5360901839794064,1,96.6500015258789,2.383558452129364,3.840646892786026,-2.5788001716136932
5667,5699,2022-08-09,descending_channel,0.01489061489701271,0.04107940196990967,0.017265982925891876,97.74411264297102,100.26635466202426,97.97288433203313,0.09148143231868744,0.10580156743526459,0.056473106145858765,0.3757806122303009,0.048830289393663406,0.05627088621258736,0.057229168713092804,0.20813284814357758,-0.22720854163519225,3.8870238689323204,15.356669118072922,3.0,3.0,0.8070324890533476,-0.13959338978155866,1.23656695812615,2.0047874599413067,-0.45908396244139443,-0.003394971722913807,0.0162935806420012,0.8590266471628193,0.7331683497146659,0.6309573444801932,0.8640315364802259,range,0.35715835478641283,0.5005988520775183,1,96.30999755859376,1.489061489701271,4.107940196990967,1.7265982925891876
5668,5700,2022-08-10,descending_channel,0.0494825541973114,-0.0624346062541008,-0.011603530496358871,102.21960238020142,91.31887078146184,96.26981763782797,0.0059250732883811,0.010512085631489754,0.24095217883586884,0.4075489640235901,0.001146943774074316,0.0013143901014700532,0.0017077422235161066,0.3308926224708557,-0.22872736726687695,3.8867743949659355,15.356669118072922,2.0,3.0,0.7940088646048455,-0.13959338978155866,1.2392363113961302,2.0047874599413067,-0.4085085535308968,-0.003205497875086734,0.01638581789275707,0.5676145606278137,0.8814784506133582,0.6309573444801932,0.8600088001009594,range,0.3611932213700896,0.5208856230548893,1,97.4000015258789,4.94825541973114,-6.24346062541008,-1.1603530496358871
5669,5701,2022-08-11,descending_channel,0.009887808933854103,-0.029009362682700157,0.0009762514382600784,100.58482422884536,96.71066599518893,99.69723311588216,0.0310309287160635,0.03161202743649483,0.028743701055645943,0.6324923634529114,0.008802012540400028,0.011457937769591808,0.01397972833365202,0.24188123643398285,-0.21434567331218843,3.870840944535412,15.356669118072922,2.0,3.0,0.7940088646048455,-0.13959338978155866,1.3416188984537336,2.058534982859599,-0.27121764569765405,-0.0018829025947269483,0.01626060000233193,0.5311905437104478,0.8843673825598198,0.6309573444801932,0.8416114375540041,range,0.39487750529686694,0.5164401452210444,1,99.5999984741211,0.9887808933854103,-2.9009362682700157,0.09762514382600784
5670,5702,2022-08-12,descending_channel,-0.009239861741662025,-0.05253054201602936,0.029625389724969864,97.24310908183587,92.99412874685038,101.05773357258946,0.006836059037595987,0.008488353341817856,0.09847496449947357,0.7016636729240417,0.0012265826808288693,0.001415886334143579,0.0017276231665164232,0.18016694486141205,-0.20549242284407168,3.954144775683683,15.356669118072922,2.0,3.0,0.7940088646048455,-0.13959338978155866,1.8926703811374983,2.058534982859599,-0.21999141161412622,-0.00038932200043582395,0.014967421230906039,0.4273774930696559,0.9269853633353646,0.6309573444801932,0.8542592091542536,range,0.23384269810460762,0.5996334630729928,1,98.1500015258789,-0.9239861741662025,-5.253054201602936,2.9625389724969864
5671,5703,2022-08-13,descending_channel,-0.005228983238339424,-0.0028387289494276047,0.0367693267762661,97.6367768130571,97.87138027516103,101.75891100507496,0.013882326893508434,0.016551421955227852,0.17870153486728668,0.5367723703384399,0.0036512822844088078,0.004422558005899191,0.00551605923101306,0.2405024915933609,-0.23862414718955757,3.8232590599057863,15.356669118072922,3.0,2.0,0.4651619746703257,-0.13959338978155866,1.718689063771958,1.8045435058879717,-0.2514651844983708,-0.000510672888167509,0.014984263999719123,0.5697845203775688,0.7886574928530585,0.6309573444801932,0.8695370943309526,range,0.3194374432893071,0.5334310228923254,1,98.1500015258789,-0.5228983238339424,-0.28387289494276047,3.67693267762661
5672,5704,2022-08-14,descending_channel,0.0646529570221901,-0.04904612898826599,0.006077412515878677,104.49568935625945,93.33612389084215,98.7464995735858,0.023049231618642807,0.025364132598042488,0.07713793963193893,0.6721901893615723,0.006680292077362537,0.008190924301743507,0.009148230776190758,0.17823903262615204,-0.27084799316271724,3.668441203089135,15.356669118072922,3.0,2.0,0.4651619746703257,-0.13959338978155866,1.6585048554735287,1.6571943243578113,-0.2514651844983708,-0.0006276643934703065,0.014970178450208652,0.5135484178949459,0.7529340823088848,0.6309573444801932,0.9520968664933558,descending_channel,0.36825260538896176,0.49909600703124135,1,98.1500015258789,6.465295702219009,-4.904612898826599,0.6077412515878677
5673,5705,2022-08-15,descending_channel,0.06069622188806534,-0.024719206616282463,-0.005236702039837837,100.87220908306102,92.74920196263115,94.60198811812309,0.008633725345134735,0.010788129642605782,0.12861162424087524,0.6799265742301941,0.0015788357704877853,0.0018525676568970084,0.002294480800628662,0.166314035654068,-0.3220418047229057,3.450223357789264,15.356669118072922,3.0,3.0,0.4651619746703257,-0.13959338978155866,1.581246312989907,1.3593224161578004,-0.3838725022705284,-0.00171099048598431,0.015019754731875808,0.4568989769709581,0.5207833522396585,0.6309573444801932,1.0136427957981509,descending_channel,0.4370878496617035,0.4203299130405945,1,95.0999984741211,6.069622188806534,-2.4719206616282463,-0.5236702039837837
5674,5706,2022-08-16,descending_channel,0.045867517590522766,-0.008479027077555656,0.012047983705997467,96.57540274422763,91.55704300860026,93.4525071091814,0.006325886119157076,0.010320945642888546,0.11445241421461105,0.6705568432807922,0.0012850371422246099,0.001571441418491304,0.0019507904071360826,0.19353654980659485,-0.3752786085402817,3.3305707789109005,16.750005096263045,3.0,2.0,0.5096520544591524,-0.15225892883376857,1.1587344353615727,1.1600759305746227,-0.5224877281333259,-0.0026651395385751935,0.015631092023865707,0.4539771918658937,0.7398827660227411,0.6309573444801932,1.0335647173010858,descending_channel,0.4610626307447896,0.4053325362770929,1,92.33999633789062,4.586751759052277,-0.8479027077555656,1.2047983705997467
5675,5707,2022-08-17,descending_channel,0.04487893730401993,-0.005969559773802757,0.035088758915662766,97.8529140728802,93.09095224395345,96.93606385187192,0.025860289111733437,0.036942027509212494,0.0599832609295845,0.5458321571350098,0.007549261208623648,0.009327597916126251,0.01169608160853386,0.30280938744544983,-0.41833637327042983,3.1460119659180665,16.79666901634767,3.0,2.0,0.5110143220207808,-0.15268310771912885,0.9355552782786719,0.8260259814844605,-0.46298865980209725,-0.0031959884414157432,0.015100456028661537,0.5818338853709507,0.7473600107282536,0.6309573444801932,0.9584315056502527,descending_channel,0.40935381677256394,0.42570271693429274,1,93.6500015258789,4.487893730401993,-0.5969559773802757,3.5088758915662766
5676,5708,2022-08-18,descending_channel,-0.00357024185359478,-0.049754925072193146,-0.0020023081451654434,96.24514669032652,91.78416830737547,96.39659340148177,0.0097581185400486,0.010853988118469715,0.05584664270281792,0.7494914531707764,0.001864505698904395,0.0022474881261587143,0.0028843528125435114,0.1670534759759903,-0.44151146833730753,3.003925155498693,16.31333670026695,3.0,3.0,0.49652663108357786,-0.14828957707014123,0.6743190447506298,0.45318242284531773,-0.20014310945513214,-0.0035188364257612214,0.014515469362636462,0.3908479636102105,0.6340045196887767,0.6309573444801932,0.9683689413369528,descending_channel,0.48775255441538357,0.41128251085574097,1,96.58999633789062,-0.357024185359478,-4.975492507219315,-0.20023081451654434
5692,5724,2022-09-03,ascending_channel,0.02383197285234928,-0.04680574685335159,-0.02672557532787323,95.23684667778959,88.66612622789143,90.53398371578362,0.006124981679022312,0.007039390504360199,0.5600863099098206,0.2628236711025238,0.0009283102699555457,0.0011445842683315277,0.0013002571649849415,0.16055242717266083,0.07000665021432374,2.483061992665691,9.556666066315096,4.0,5.0,0.6103944457184627,-0.09336632985888238,1.5826882343143485,1.935853346906496,-0.3848975230110012,-0.0010292015552957874,0.012570339910104825,0.5090356940778763,1.1793372025499145,0.6309573444801932,0.7996239336500521,descending_channel,0.45374728512569307,0.46881782058311694,1,93.0199966430664,2.383197285234928,-4.680574685335159,-2.672557532787323
5693,5725,2022-09-04,descending_channel,0.05610807240009308,0.028464877977967262,-0.03656123951077461,98.23916934937199,95.66779949702222,89.6190702665078,0.04312325641512871,0.04947242513298988,0.0537320077419281,0.4367419183254242,0.011849242262542248,0.015628090128302574,0.01848297007381916,0.37097010016441345,0.04447999517938683,2.6463398099820035,9.556666066315096,4.0,4.0,0.6103944457184627,-0.09336632985888238,1.546592818251718,1.935853346906496,-0.3848975230110012,-0.0005331047758012441,0.012504892698356015,0.655165507082605,0.6345566981975787,0.6309573444801932,0.8033913092937535,descending_channel,0.4029537266367574,0.5042561096716098,1,93.0199966430664,5.610807240009308,2.8464877977967262,-3.6561239510774612
5694,5726,2022-09-05,descending_channel,0.04181686043739319,0.023334277793765068,0.018790192902088165,96.9098008605763,95.19055108511081,94.76786032374122,0.04679702967405319,0.04912529140710831,0.11145630478858948,0.4014119803905487,0.016185682266950607,0.01813625916838646,0.02059912122786045,0.33628836274147034,0.004665729470502275,2.722633847294414,9.556666066315096,4.0,5.0,0.6103944457184627,-0.09336632985888238,1.547254837673003,1.935853346906496,-0.3848975230110012,-0.0007089375701299899,0.012476348580303696,0.7156695884369438,0.7049541124365706,0.6309573444801932,0.8156618648000874,ascending_channel,0.38489764444898544,0.4993624516618694,1,93.0199966430664,4.181686043739319,2.333427779376507,1.8790192902088165
5695,5727,2022-09-06,range,0.008691564202308655,-0.03808048367500305,0.007882501929998398,93.63683975186972,89.29499046177669,93.56173449964972,0.028381913900375366,0.041364606469869614,0.17713311314582825,0.2922658920288086,0.007738009095191956,0.008516539819538593,0.010313352569937706,0.43428656458854675,-0.031060677935764853,2.780277417725426,9.556666066315096,5.0,4.0,0.41262599739894057,-0.09336632985888238,1.545341143981876,1.935853346906496,-0.3981514346920092,-0.0007515334887996826,0.012475018813243071,0.6667953774758694,0.9242825208371429,0.6309573444801932,0.8317088604209396,descending_channel,0.3721938039400995,0.5324250071397257,1,92.83000183105467,0.8691564202308655,-3.808048367500305,0.7882501929998398
5696,5728,2022-09-07,descending_channel,0.06476123631000519,-0.023922262713313103,-0.003557184711098671,93.69898879528046,85.89484088122845,87.68696774542332,0.009937469847500324,0.015200767666101456,0.11734073609113693,0.5997283458709717,0.0024799194652587175,0.002928229747340083,0.003562597092241049,0.2488218992948532,-0.09289718909463754,3.0079587340271203,12.74666342145833,5.0,4.0,0.5596230155851244,-0.12453183711362759,1.5305141537515834,2.5820375936079056,-0.5560932218505115,-0.002075331600977998,0.01311974546611386,0.5124801690643233,0.7257074722808027,0.6309573444801932,0.8655049657166876,descending_channel,0.3609836144094063,0.49368585393261355,1,88.0,6.476123631000519,-2.3922262713313103,-0.3557184711098671
5697,5729,2022-09-08,descending_channel,0.029291927814483643,0.0030480194836854935,-0.05066804960370064,91.76137693523606,89.42173246750038,84.63294482639569,0.0035006306134164333,0.004881402477622032,0.18309222161769867,0.5154228210449219,0.0004124508996028453,0.0004984482075087726,0.0006865032482892275,0.2915056049823761,-0.146182250417221,3.10802330378039,13.589996347890612,5.0,4.0,0.5869507941579026,-0.13277099705979956,1.3665098699526226,2.422457874239956,-0.5836400432547748,-0.002708656963930833,0.012953377856402356,0.5143553367505342,0.7020518990161632,0.6309573444801932,0.8601666250191389,descending_channel,0.38696056173981447,0.44392570155038363,1,89.1500015258789,2.9291927814483643,0.30480194836854935,-5.066804960370064
5698,5730,2022-09-09,descending_channel,0.07644929736852646,-0.060969188809394836,-0.021447543054819107,99.93754882561893,87.17961707210225,90.84880651922447,0.005215940531343222,0.010123217478394508,0.15700246393680573,0.5383034348487854,0.0007481885841116309,0.0010440086480230093,0.001235173549503088,0.2863275110721588,-0.16648589504312572,3.04979321925513,12.36332957949869,5.0,5.0,0.5459688134334415,-0.12078675763469926,1.4017503133246967,1.8836964983807385,-0.40967937781416613,-0.0017698103952255558,0.013277089870797383,0.5178787538101335,0.7145069775869402,0.6309573444801932,0.9466510399196492,descending_channel,0.37737142731287876,0.4402035594159781,1,92.83999633789062,7.644929736852646,-6.096918880939484,-2.1447543054819107
5699,5731,2022-09-10,ascending_channel,0.03148586302995682,-0.02988055907189846,-0.01062077283859253,95.76314374628714,90.06588534308145,91.85396382645013,0.008264658972620964,0.01247336808592081,0.4925389289855957,0.2763707637786865,0.0024737399071455,0.002710549393668771,0.0031348876655101776,0.2020331621170044,-0.1868237745260761,3.016671108167947,12.36332957949869,5.0,5.0,0.5459688134334415,-0.12078675763469926,1.506343338690047,1.8128050006737273,-0.30884380569404696,-0.001821725200700139,0.013290421921517689,0.5629404468569421,1.529385240808646,0.6309573444801932,0.9210992617707817,descending_channel,0.4785441830104555,0.3943633013920135,1,92.83999633789062,3.1485863029956818,-2.988055907189846,-1.062077283859253
5700,5732,2022-09-11,descending_channel,0.017197012901306152,-0.01809600554406643,0.0107535719871521,94.43656695267055,91.15996324944905,93.83835792179707,0.03802034631371498,0.04732382297515869,0.12314298748970032,0.5338413715362549,0.016503870487213135,0.01927977241575718,0.02245345152914524,0.19943435490131378,-0.19916126385461888,3.007605753463951,12.36332957949869,4.0,5.0,0.7007274978924611,-0.12078675763469926,1.4915453292677068,1.8128050006737273,-0.2836348098142347,-0.0021334756594293272,0.013257078676424859,0.679179018927456,0.570424174702854,0.6309573444801932,0.8915175137845931,descending_channel,0.3371957829563952,0.4466520611065355,1,92.83999633789062,1.7197012901306152,-1.809600554406643,1.07535719871521
5701,5733,2022-09-12,descending_channel,-0.017460091039538383,-0.0420399010181427,0.01376286894083023,92.35875144228339,90.04824930429459,95.29370968043804,0.01606239750981331,0.021126244217157364,0.14668260514736176,0.544044554233551,0.003945260774344206,0.00466168113052845,0.005336889065802097,0.25814035534858704,-0.19051756583816618,3.012627992430417,12.36332957949869,5.0,5.0,0.5850628384671346,-0.12078675763469926,1.5244851882461201,1.6951550874553936,-0.18118099922010447,-0.0015677629075191873,0.013319402928384232,0.5698425946806178,0.7104934758313358,0.6309573444801932,1.01885535350662,descending_channel,0.36725337830676524,0.45729064061029157,1,94.0,-1.7460091039538383,-4.20399010181427,1.376286894083023
5702,5734,2022-09-13,descending_channel,-0.022335199639201164,-0.06678371876478195,0.009094765409827232,91.08902765945793,86.94775921391523,94.01735744552592,0.012174475938081741,0.017141353338956833,0.03314107656478882,0.7228661179542542,0.0025191146414726973,0.003165237605571747,0.004176667891442776,0.20481601357460022,-0.1928868121299084,3.010176559771103,12.36332957949869,4.0,5.0,0.7007274978924611,-0.12078675763469926,1.3984539829967184,1.3629712927510707,-0.16001626247815504,-0.0016232252309562006,0.013295979470201526,0.4096352529395783,0.5953175820930143,0.6309573444801932,1.1333859669929447,descending_channel,0.43105153945847313,0.4083332889394034,1,93.16999816894533,-2.2335199639201164,-6.678371876478195,0.9094765409827232
5703,5735,2022-09-14,descending_channel,0.016907306388020515,-0.06535166501998901,0.023028630763292313,95.69097597943532,87.95040689545885,96.266992593808,0.02487465739250183,0.03964246064424515,0.03995630517601967,0.6089524626731873,0.00788949802517891,0.009229090996086597,0.011677995324134827,0.25777751207351685,-0.18836150537604443,3.016866974149264,12.36332957949869,4.0,5.0,0.7007274978924611,-0.12078675763469926,1.4627684102277863,1.189761102803516,-0.07320034987689146,-0.0011818295483011637,0.013235764344617406,0.545061217389898,0.6353133675489009,0.6309573444801932,1.122144573770319,descending_channel,0.42874069756696215,0.4276861988926936,1,94.0999984741211,1.6907306388020515,-6.535166501998901,2.3028630763292313
5704,5736,2022-09-15,descending_channel,-0.002340110018849373,-0.07817810773849487,0.010836541652679443,90.62742075234809,83.73829731722253,91.82438774193542,0.016018103808164597,0.026021486148238182,0.0646781325340271,0.6669506430625916,0.00476166931912303,0.005698249209672213,0.006235080771148205,0.2096366584300995,-0.2007350366952221,3.0389291343949534,12.36332957949869,5.0,5.0,0.7603124907445454,-0.12078675763469926,1.7630856035284574,0.6997688854704939,-0.1732274198586969,-0.0008372075698491595,0.012729156867506143,0.491726984503919,0.8118973832205032,0.6309573444801932,1.0821606434079603,descending_channel,0.44629388381963736,0.4399430817310032,1,90.83999633789062,-0.2340110018849373,-7.817810773849487,1.0836541652679443
5705,5737,2022-09-16,descending_channel,0.029639871791005135,0.0019467044621706009,0.04024825990200043,94.05760071700256,91.52782992376994,95.02667695475486,0.05880879983305931,0.08082567900419235,0.06234397739171982,0.4717321991920471,0.02465851604938507,0.029156221076846123,0.031453296542167664,0.24102140963077545,-0.226404027388822,2.982265903409409,12.36332957949869,5.0,4.0,0.7603124907445454,-0.12078675763469926,0.7337754895382101,0.4137088598336855,-0.2165005400947913,-0.0006267779423858185,0.013038085391494576,0.7422702603769933,0.7743232884176052,0.6309573444801932,1.0771123920686227,descending_channel,0.5374440967709525,0.3819541962001765,1,91.3499984741211,2.9639871791005135,0.1946704462170601,4.024825990200043
5706,5738,2022-09-17,descending_channel,0.008871151134371758,-0.016275113448500633,-0.003992745652794838,92.16037811670965,89.86326688543441,90.98526116483073,0.07139533758163452,0.11194681376218796,0.07995276898145676,0.35879671573638916,0.041650768369436264,0.044600728899240494,0.0518762581050396,0.23978058993816376,-0.2668323162597143,2.7310515764093606,12.36332957949869,5.0,5.0,0.7603124907445454,-0.12078675763469926,0.6349538818385115,0.44801566031458945,-0.20275014130588181,-0.0011812817285683887,0.012582719214693477,0.8513530517666684,0.8454292777750715,0.6309573444801932,1.0554133503926402,descending_channel,0.49959103650192765,0.39531424927232167,1,91.3499984741211,0.8871151134371758,-1.6275113448500633,-0.3992745652794838
5707,5739,2022-09-18,descending_channel,0.015482868999242783,-0.05832630395889282,-0.02223033830523491,92.76435853357694,86.02189069647511,89.31925710385869,0.014223229140043259,0.02249464951455593,0.3172228932380676,0.33351007103919983,0.00366188888438046,0.004308727104216814,0.004752690438181162,0.29982587695121765,-0.29877511636952,2.5371203037008363,12.36332957949869,5.0,5.0,0.7603124907445454,-0.12078675763469926,0.6236887888050142,0.3937912101629697,-0.17767598149060812,-0.001832382312583509,0.012218461380905174,0.6284751731085718,0.8400216329090021,0.6309573444801932,1.06150142314659,descending_channel,0.4892563907800352,0.4189634222370329,1,91.3499984741211,1.5482868999242783,-5.832630395889282,-2.223033830523491
5708,5740,2022-09-19,descending_channel,-0.033001162111759186,-0.06808996200561523,-5.903281271457672e-05,88.96389308571815,85.7357234954834,91.99456898123026,0.025874564424157143,0.03307999670505524,0.04084235802292824,0.7160539627075195,0.007696715649217367,0.009982418268918991,0.011026623658835888,0.15544335544109344,-0.30882216478722396,2.4809453598736946,12.36332957949869,5.0,5.0,0.7603124907445454,-0.12078675763469926,0.6248761003412704,0.3937912101629697,-0.12119160102418881,-0.0017126770337209736,0.012249560067402392,0.48070749248516115,0.8499296701110185,0.6309573444801932,1.1790675453744655,descending_channel,0.4616192608534884,0.45422346065988456,1,92.0,-3.3001162111759186,-6.808996200561523,-0.005903281271457672
5713,5745,2022-09-24,descending_channel,0.019880417734384537,-0.028844287618994713,0.02659701555967331,87.86269954403124,83.66506610348962,88.44133445692859,0.025281233713030815,0.03960275650024414,0.15483905375003815,0.49686986207962036,0.008842647075653076,0.010023362934589386,0.011541277170181274,0.25299975275993347,-0.3959132783690228,2.2315308461753047,16.20666250593097,4.0,4.0,0.3342245284340857,-0.15833519635299664,0.7321064920016168,0.6152601508272926,-0.4115588649651249,-0.00492445700973743,0.011822525968605849,0.6465002735570833,0.511172996074733,0.6309573444801932,1.0673923608059928,descending_channel,0.5380922544700936,0.42255700655604067,1,86.1500015258789,1.9880417734384537,-2.8844287618994713,2.659701555967331
5714,5746,2022-09-25,ascending_channel,-0.01457802765071392,-0.051636189222335815,-0.0038107894361019135,84.8941044215256,81.7015437455841,85.82170201014392,0.0011571706272661686,0.0015105317579582334,0.7371200323104858,0.20117899775505066,0.00015936268027871847,0.00017369342094752938,0.00022856447321828455,0.05847169831395149,-0.39367778792991565,2.2270632292012875,16.20666250593097,4.0,3.0,0.3342245284340857,-0.15833519635299664,0.5587780837101164,0.6152601508272926,-0.407342532818137,-0.004705645523690673,0.011949056832494904,0.35388859784545423,1.9839943245203897,0.6309573444801932,1.0729504772021872,descending_channel,0.45997207570010784,0.4430711757828334,1,86.1500015258789,-1.457802765071392,-5.1636189222335815,-0.38107894361019135
5715,5747,2022-09-26,descending_channel,-0.004217794165015221,-0.041988544166088104,-0.05807073041796684,83.70544979137992,80.53044063850348,79.1785721014337,0.01012333296239376,0.014709345996379852,0.09904848784208298,0.7134695053100586,0.0024909216444939375,0.0029921105597168207,0.003769269213080406,0.15339696407318115,-0.4084774168355706,2.2731034990619974,17.59999848412108,4.0,4.0,0.38693185785608597,-0.17194775388899852,0.45774380566671585,0.7279592396310552,-0.4342802739664293,-0.005558590470482757,0.011676881592055178,0.4421317895171399,0.5827776993180511,0.6309573444801932,1.0738275778385578,descending_channel,0.45452184644345645,0.44211296868880945,1,84.05999755859375,-0.42177941650152206,-4.19885441660881,-5.807073041796684
5716,5748,2022-09-27,descending_channel,0.07622497528791428,0.06460168957710266,-0.051320407539606094,92.84592500527259,91.84318418601947,81.84258525690379,0.034896157681941986,0.0508410818874836,0.2723706364631653,0.382819801568985,0.010967390611767769,0.01350359059870243,0.014739486388862133,0.21986187994480133,-0.395866241156761,2.232872343676646,16.903330495026033,4.0,4.0,0.3616643551061801,-0.16514147512099764,0.44529860546293476,0.6716096952291745,-0.37389087128419396,-0.00527249317608797,0.011719669865211975,0.7180735574230307,0.5686439820650724,0.6309573444801932,1.1065356880163841,descending_channel,0.510652752421929,0.41904762887594127,1,86.2699966430664,7.622497528791428,6.460168957710266,-5.132040753960609
5719,5751,2022-09-30,descending_channel,0.04680827260017395,-0.018448440358042717,0.029230892658233643,92.0772546995297,86.33727428746927,90.5311483759292,0.043820176273584366,0.06432409584522247,0.05038396269083023,0.4303673207759857,0.018318165093660355,0.023106981068849564,0.024693641811609268,0.34498560428619385,-0.2639649928140476,1.6442363728106937,12.916664133535157,4.0,4.0,0.6570323640650524,-0.13130694755262307,0.7905888272856537,0.79307603982998,-0.2477420431356874,-0.0034945314155642327,0.01059046546212256,0.6952954200368922,0.4589722358781902,0.6309573444801932,0.9783927717967794,descending_channel,0.489662285447324,0.42009542117546583,1,87.95999908447266,4.680827260017395,-1.8448440358042717,2.9230892658233643
5720,5752,2022-10-01,ascending_channel,0.019920052960515022,-0.03610342741012573,-0.012684637680649757,89.7121669246422,84.78434164253167,86.84425836569584,0.03204713389277458,0.04604020714759827,0.34040048718452454,0.3084831237792969,0.014573485590517521,0.014498886652290821,0.01800193078815937,0.22595468163490295,-0.231452169073406,1.5102893330807823,9.659998585846346,4.0,4.0,0.5414080320327341,-0.10156303392259758,0.9604102384918273,1.1940107215418572,-0.34610089932069343,-0.0024909482268733133,0.009449186393503568,0.7276132969812684,1.3874886132918287,0.6309573444801932,0.9713956755045233,descending_channel,0.41015415529275817,0.4326750716312602,1,87.95999908447266,1.9920052960515022,-3.6103427410125732,-1.2684637680649757
5721,5753,2022-10-02,descending_channel,0.0284359659999609,-0.04060021787881851,0.02877361699938774,90.46122662779531,84.38880395702239,90.49092640939577,0.016291750594973564,0.021309159696102142,0.10574433952569962,0.5628792643547058,0.0036487116012722254,0.004520421382039785,0.005384152289479971,0.28022217750549316,-0.21199530660231877,1.5255368493507806,8.303332020904953,4.0,3.0,0.4664795107685614,-0.08856257805671974,0.9940479200606646,1.624447050086711,-0.39401847362794207,-0.001642654327650091,0.009131181108847208,0.548057320882559,0.5260895245561759,0.6309573444801932,0.9440629334203631,descending_channel,0.429681275673775,0.440321642081702,1,87.95999908447266,2.84359659999609,-4.060021787881851,2.877361699938774
5722,5754,2022-10-03,descending_channel,0.015130897983908653,-0.08936707675457001,0.029731497168540955,90.20453221443685,80.91884211539514,91.50194146689478,0.00502079539000988,0.006786728277802467,0.027108583599328995,0.8313474059104919,0.0008089269977062941,0.0012158224126324058,0.00153220200445503,0.1261795461177826,-0.2088024721117644,1.5415936207449419,8.303332020904953,4.0,4.0,0.4664795107685614,-0.08856257805671974,1.0145592794081746,1.624447050086711,-0.29365715708233536,-0.0015785652790178619,0.009162649330604618,0.2870364390475827,0.4781056419125719,0.6309573444801932,0.8932041846227227,descending_channel,0.437232125207891,0.4314636044131322,1,88.86000061035156,1.5130897983908653,-8.936707675457,2.9731497168540955
5723,5755,2022-10-04,descending_channel,0.043473392724990845,-0.07622858881950378,0.03471989184617996,95.79086063658222,84.80221836549616,94.98728922919382,0.0034959297627210617,0.005723406560719013,0.010876120999455452,0.8940333724021912,0.0006227793055586517,0.0008672245312482119,0.0010195104405283928,0.08336164802312851,-0.18396008725506427,1.7047187037116662,8.303332020904953,4.0,4.0,0.4664795107685614,-0.08856257805671974,1.163633277165859,1.5597883999796347,0.00020076551207167572,-0.0007972656483875886,0.009901780576361452,0.20365642147388097,0.5580658534899761,0.6309573444801932,0.9282396287780637,ascending_channel,0.40610113076781773,0.4774373566670075,1,91.8000030517578,4.3473392724990845,-7.622858881950378,3.471989184617996
5724,5756,2022-10-05,descending_channel,0.008032301440834999,-0.007116300985217094,0.012628223747015,94.11997875417418,92.70555370404682,94.54910003252529,0.011740192770957947,0.019116472452878952,0.028775403276085854,0.7769405841827393,0.0029707844369113445,0.0040462627075612545,0.0045435489155352116,0.1518668383359909,-0.14958263771974228,1.9702158739429299,8.303332020904953,3.0,4.0,0.37775983741722363,-0.08856257805671974,1.2962399928363348,1.9645722821532823,0.22260178600898603,-0.00011476164116163128,0.010622293418311859,0.37334337424849595,0.7509035463963282,0.6309573444801932,0.9185517977511564,descending_channel,0.5271346875939676,0.4061955204086107,1,93.37000274658205,0.8032301440834999,-0.7116300985217094,1.2628223747015
5725,5757,2022-10-06,range,0.014330010861158371,-0.015055039897561073,0.012275762856006622,95.77303776821687,92.99850132938421,95.57907567533188,0.05267208442091942,0.05799770727753639,0.2553703486919403,0.28232520818710327,0.019154874607920647,0.02237945795059204,0.023357581347227097,0.2867426872253418,-0.10930406732642972,2.246186193048303,8.616666168040375,3.0,4.0,0.40038681249714836,-0.08856257805671974,1.3249690147690767,2.289638067117612,0.3564797170537087,0.0003121079624247916,0.010935872171396596,0.7851006484547005,1.1024712413342872,0.6309573444801932,0.9147442375884942,descending_channel,0.4156015154927815,0.45587350180655645,1,94.41999816894533,1.433001086115837,-1.5055039897561073,1.2275762856006622
